college_degree,high_income,age,sex,race,native-country,propensity_score,propensity_logit,source_index,match_distance,pair_id,matched_role
0,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,25485,0.0,2429,control
1,1,44,Male,Black,United-States,0.15922416924876326,-1.664011994834608,3716,0.0,2430,treated
0,0,44,Male,Black,United-States,0.15922416924876326,-1.664011994834608,19153,0.0,2430,control
1,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,3640,0.0,2431,treated
0,1,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,23014,0.0,2431,control
1,1,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,3584,0.0,2432,treated
0,0,27,Female,White,United-States,0.20298067513223492,-1.3677681473898669,1748,0.0,2432,control
1,0,19,Female,White,United-States,0.18445946927235074,-1.4864213606821042,3591,0.0,2433,treated
0,0,19,Female,White,United-States,0.18445946927235074,-1.4864213606821042,2398,0.0,2433,control
1,0,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,3601,0.0,2434,treated
0,1,32,Male,White,United-States,0.24596788571588463,-1.120233977449573,25305,0.0,2434,control
1,1,72,Male,White,United-States,0.3712243518676044,-0.5269679109883874,3602,0.0,2435,treated
0,0,72,Male,White,United-States,0.3712243518676044,-0.5269679109883874,13760,0.0,2435,control
1,1,52,Male,Black,United-States,0.1757576154811137,-1.545358781542371,3612,0.0,2436,treated
0,0,52,Male,Black,United-States,0.1757576154811137,-1.545358781542371,27332,0.0,2436,control
1,0,24,Female,Black,United-States,0.10583387429959669,-2.1340209396978467,3613,0.0,2437,treated
0,0,24,Female,Black,United-States,0.10583387429959669,-2.1340209396978467,1328,0.0,2437,control
1,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,3616,0.0,2438,treated
0,0,26,Male,White,United-States,0.22983840393973956,-1.2092238874187513,6897,0.0,2438,control
1,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,3621,0.0,2439,treated
0,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,23384,0.0,2439,control
1,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,3625,0.0,2440,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,16961,0.0,2440,control
1,0,22,Female,White,United-States,0.19124721085299334,-1.4419264056975158,3628,0.0,2441,treated
0,0,22,Female,White,United-States,0.19124721085299334,-1.4419264056975158,9885,0.0,2441,control
1,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,3630,0.0,2442,treated
0,0,30,Female,White,United-States,0.21027423502173895,-1.323273192405278,27559,0.0,2442,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,3639,0.0,2443,treated
0,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,2465,0.0,2443,control
1,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,3648,0.0,2444,treated
0,0,26,Female,White,United-States,0.2005917851739308,-1.382599799051397,4648,0.0,2444,control
1,0,41,Female,White,United-States,0.23864456836355802,-1.1601250241284518,3709,0.0,2445,treated
0,0,41,Female,White,United-States,0.23864456836355802,-1.1601250241284518,18752,0.0,2445,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,3651,0.0,2446,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,14438,0.0,2446,control
1,1,44,Male,Black,United-States,0.15922416924876326,-1.664011994834608,3652,0.0,2447,treated
0,0,44,Male,Black,United-States,0.15922416924876326,-1.664011994834608,1664,0.0,2447,control
1,1,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,3655,0.0,2448,treated
0,0,42,Male,White,United-States,0.2744984766146569,-0.9719174608342767,9557,0.0,2448,control
1,1,33,Male,Asian-Pac-Islander,United-States,0.3046154319180244,-0.8254149258275542,3657,0.0,2449,treated
0,0,33,Male,Asian-Pac-Islander,United-States,0.3046154319180244,-0.8254149258275542,25451,0.0,2449,control
1,1,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,3664,0.0,2450,treated
0,0,62,Male,White,United-States,0.33731458080349164,-0.6752844276036839,5101,0.0,2450,control
1,1,31,Male,Black,United-States,0.1350737326132656,-1.8568234664344934,3665,0.0,2451,treated
0,0,31,Male,Black,United-States,0.1350737326132656,-1.8568234664344934,9453,0.0,2451,control
1,0,37,Female,White,United-States,0.2280329677680787,-1.2194516307745704,3667,0.0,2452,treated
0,0,37,Female,White,United-States,0.2280329677680787,-1.2194516307745704,5555,0.0,2452,control
1,0,43,Male,Other,United-States,0.21516323347650418,-1.2940787898914243,3672,0.0,2453,treated
0,0,43,Male,Other,United-States,0.21516323347650418,-1.2940787898914243,19527,0.0,2453,control
1,1,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,3674,0.0,2454,treated
0,1,30,Male,White,United-States,0.24050784563740463,-1.1498972807726324,28098,0.0,2454,control
1,1,53,Female,White,United-States,0.2724663356961679,-0.9821452041900964,3677,0.0,2455,treated
0,0,53,Female,White,United-States,0.2724663356961679,-0.9821452041900964,14288,0.0,2455,control
1,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,3678,0.0,2456,treated
0,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,7694,0.0,2456,control
1,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,3704,0.0,2457,treated
0,0,34,Female,White,United-States,0.22029525765312616,-1.2639465857591596,7012,0.0,2457,control
1,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,3845,0.0,2458,treated
0,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,1791,0.0,2458,control
1,1,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,3860,0.0,2459,treated
0,0,43,Male,White,United-States,0.27746204364654414,-0.9570858091727472,2931,0.0,2459,control
1,1,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,3111,0.0,2460,treated
0,0,45,Male,White,United-States,0.28344792464294394,-0.9274225058496877,11460,0.0,2460,control
1,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,3869,0.0,2461,treated
0,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,11053,0.0,2461,control
1,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,4040,0.0,2462,treated
0,0,38,Female,White,United-States,0.2306543676886075,-1.204619979113041,5305,0.0,2462,control
1,1,39,Female,White,Poland,0.22425603166920588,-1.2410341303709487,4042,0.0,2463,treated
0,0,39,Female,White,Poland,0.22425603166920588,-1.2410341303709487,8047,0.0,2463,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,4050,0.0,2464,treated
0,1,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,11450,0.0,2464,control
1,0,29,Male,Black,United-States,0.13164556491355656,-1.886486769757553,4051,0.0,2465,treated
0,0,29,Male,Black,United-States,0.13164556491355656,-1.886486769757553,25270,0.0,2465,control
1,1,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,4053,0.0,2466,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,30521,0.0,2466,control
1,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,4054,0.0,2467,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,16116,0.0,2467,control
1,1,50,Male,Asian-Pac-Islander,Philippines,0.5271062370004617,0.10853135573432274,4055,0.06441625655404049,2468,treated
0,0,61,Male,Black,India,0.5431294533129496,0.17294761228836322,25647,0.06441625655404049,2468,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,4060,0.0,2469,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,8745,0.0,2469,control
1,1,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,4075,0.0,2470,treated
0,0,35,Male,White,United-States,0.25431321368473137,-1.0757390224649843,19299,0.0,2470,control
1,1,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,4087,0.0,2471,treated
0,0,36,Male,White,United-States,0.2571360931457954,-1.0609073708034547,2816,0.0,2471,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,4088,0.0,2472,treated
0,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,17486,0.0,2472,control
1,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,4092,0.0,2473,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,31605,0.0,2473,control
1,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,4093,0.0,2474,treated
0,0,31,Male,White,United-States,0.24322746896610373,-1.1350656291111028,26734,0.0,2474,control
1,1,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,4097,0.0,2475,treated
0,0,40,Male,White,United-States,0.26863073781461255,-1.0015807641573358,8866,0.0,2475,control
1,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,4100,0.0,2476,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,18793,0.0,2476,control
1,0,40,Female,White,United-States,0.2359602107312934,-1.1749566757899819,4106,0.0,2477,treated
0,0,40,Female,White,United-States,0.2359602107312934,-1.1749566757899819,29849,0.0,2477,control
1,0,90,Female,White,United-States,0.39332091786359086,-0.43337409271349925,4109,0.0,2478,treated
0,0,90,Female,White,United-States,0.39332091786359086,-0.43337409271349925,25288,0.0,2478,control
1,0,33,Female,White,United-States,0.21775826636480805,-1.278778237420689,4114,0.0,2479,treated
0,0,33,Female,White,United-States,0.21775826636480805,-1.278778237420689,6239,0.0,2479,control
1,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,4118,0.0,2480,treated
0,0,29,Male,White,United-States,0.23780907568172535,-1.1647289324341619,26977,0.0,2480,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,4124,0.0,2481,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,5180,0.0,2481,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,4127,0.0,2482,treated
0,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,3049,0.0,2482,control
1,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,4128,0.0,2483,treated
0,0,23,Female,White,United-States,0.19355175885751708,-1.4270947540359857,10192,0.0,2483,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,4136,0.0,2484,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,11762,0.0,2484,control
1,0,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,4153,0.0,2485,treated
0,1,47,Male,White,United-States,0.2895111995233474,-0.8977592025266282,17511,0.0,2485,control
1,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,4154,0.0,2486,treated
0,1,33,Male,White,United-States,0.24872903040581848,-1.1054023257880439,31431,0.0,2486,control
1,1,46,Male,White,,0.45540518030792426,-0.178854539204056,4172,0.0,2487,treated
0,1,46,Male,White,,0.45540518030792426,-0.178854539204056,12000,0.0,2487,control
1,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,4173,0.0,2488,treated
0,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,13130,0.0,2488,control
1,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,4036,0.0,2489,treated
0,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,13714,0.0,2489,control
1,1,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,4035,0.0,2490,treated
0,0,34,Male,White,United-States,0.2515108319668179,-1.090570674126514,19961,0.0,2490,control
1,1,72,Male,White,United-States,0.3712243518676044,-0.5269679109883874,4018,0.0,2491,treated
0,0,72,Male,White,United-States,0.3712243518676044,-0.5269679109883874,18090,0.0,2491,control
1,1,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,3945,0.0,2492,treated
0,0,38,Male,White,United-States,0.2628429868342374,-1.0312440674803953,9332,0.0,2492,control
1,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,3884,0.0,2493,treated
0,1,51,Male,White,United-States,0.3018650000755673,-0.8384325958805099,1334,0.0,2493,control
1,1,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,3887,0.0,2494,treated
0,0,31,Female,White,United-States,0.21274774760144782,-1.3084415407437486,5389,0.0,2494,control
1,1,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,3900,0.0,2495,treated
0,0,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,15103,0.0,2495,control
1,0,53,Male,Black,United-States,0.1779165734848809,-1.5305271298808414,3906,0.0,2496,treated
0,0,53,Male,Black,United-States,0.1779165734848809,-1.5305271298808414,13819,0.0,2496,control
1,0,28,Male,Black,United-States,0.1299593278412922,-1.9013184214190826,3908,0.0,2497,treated
0,0,28,Male,Black,United-States,0.1299593278412922,-1.9013184214190826,2150,0.0,2497,control
1,0,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,3912,0.0,2498,treated
0,0,49,Male,White,United-States,0.29565066017376906,-0.8680958992035691,6202,0.0,2498,control
1,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,3916,0.0,2499,treated
0,0,27,Male,White,United-States,0.23247430842229952,-1.1943922357572214,2969,0.0,2499,control
1,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,3919,0.0,2500,treated
0,0,25,Male,White,United-States,0.22722353860521177,-1.2240555390802808,6321,0.0,2500,control
1,1,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,3927,0.0,2501,treated
0,0,53,Male,White,United-States,0.3081528139810682,-0.8087692925574506,18025,0.0,2501,control
1,0,53,Female,White,United-States,0.2724663356961679,-0.9821452041900964,3934,0.0,2502,treated
0,1,53,Female,White,United-States,0.2724663356961679,-0.9821452041900964,16336,0.0,2502,control
1,0,63,Female,Black,United-States,0.17428086442705365,-1.5555865248981904,3940,0.0,2503,treated
0,0,63,Female,Black,United-States,0.17428086442705365,-1.5555865248981904,29201,0.0,2503,control
1,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,3942,0.0,2504,treated
0,0,28,Male,White,United-States,0.2351312135833472,-1.1795605840956915,3933,0.0,2504,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,3951,0.0,2505,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,20059,0.0,2505,control
1,1,35,Male,Asian-Pac-Islander,,0.48450114005488437,-0.062015307520392575,4006,0.0,2506,treated
0,0,35,Male,Asian-Pac-Islander,,0.48450114005488437,-0.062015307520392575,2104,0.0,2506,control
1,0,42,Female,White,United-States,0.24134981752201204,-1.1452933724669225,3956,0.0,2507,treated
0,0,42,Female,White,United-States,0.24134981752201204,-1.1452933724669225,3757,0.0,2507,control
1,1,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,3964,0.0,2508,treated
0,0,39,Male,White,United-States,0.26572680728000225,-1.0164124158188657,3419,0.0,2508,control
1,1,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,3966,0.0,2509,treated
0,0,49,Female,White,United-States,0.26086610687150324,-1.0414718108362149,12739,0.0,2509,control
1,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,3970,0.0,2510,treated
0,0,44,Male,White,United-States,0.2804452382324365,-0.9422541575112173,15486,0.0,2510,control
1,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,3975,0.0,2511,treated
0,0,24,Female,White,United-States,0.19587735108203552,-1.412263102374456,17124,0.0,2511,control
1,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,3977,0.0,2512,treated
0,0,24,Male,White,United-States,0.2246297456856911,-1.2388871907418106,23416,0.0,2512,control
1,0,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,3978,0.0,2513,treated
0,0,50,Male,White,United-States,0.2987485557300717,-0.8532642475420394,4117,0.0,2513,control
1,0,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,3979,0.0,2514,treated
0,1,48,Male,White,United-States,0.29257148597341776,-0.8829275508650988,12814,0.0,2514,control
1,0,42,Female,Asian-Pac-Islander,United-States,0.29623196930679935,-0.8653059725064329,3993,0.0018139816085740446,2515,treated
0,0,61,Female,White,United-States,0.29661028536801726,-0.8634919908978589,5787,0.0018139816085740446,2515,control
1,0,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,4000,0.0,2516,treated
0,1,63,Male,White,United-States,0.34063790904924474,-0.660452775942154,30599,0.0,2516,control
1,0,28,Female,White,United-States,0.2053907053243441,-1.3529364957283374,4002,0.0,2517,treated
0,0,28,Female,White,United-States,0.2053907053243441,-1.3529364957283374,19387,0.0,2517,control
1,1,44,Female,White,United-States,0.24682276023132288,-1.115630069143863,4004,0.0,2518,treated
0,0,44,Female,White,United-States,0.24682276023132288,-1.115630069143863,32275,0.0,2518,control
